sku,18k,14k,9k
C003502,100700,96100,90750
C003503,52250,46250,39150
C003504,52250,46250,39150
C003505,83500,73100,60850
C003506,21850,19700,17200
C003507,21850,19700,17200
C003508,32500,28850,24550
C003509,19100,17300,15150
C003510,19100,17300,15150
C003511,28400,25250,21500
C003512,45750,41450,36450
C003513,45750,41450,36450
C003514,68050,60600,51900
C003515,119400,115150,110200
C003516,119400,115150,110200
C003517,138350,131600,123550
C003518,38400,35100,31350
C003519,38400,35100,31350
C003520,53150,47850,41750
C003521,49950,46300,41900
C003522,49950,46300,41900
C003523,66850,60850,53750
C003524,105250,102400,99050
C003525,105250,102400,99050
C003526,117900,113350,107950
C003527,180450,177250,173550
C003528,180450,177250,173550
C003529,194400,189350,183350
C003530,58450,55350,51750
C003531,58450,55350,51750
C003532,72300,67350,61550
C003533,41100,38150,34650
C003534,41100,38150,34650
C003535,54600,49800,44150
C003536,63600,61600,59150
C003537,63600,61600,59150
C003538,73900,70400,66200
C003539,61150,59600,57700
C003540,61150,59600,57700
C003541,69150,66350,63150
C003542,99750,97350,94500
C003543,99750,97350,94500
C003544,111450,107400,102600
C003545,66550,63950,60850
C003546,66550,63950,60850
C003547,79600,75100,69900
C003548,61650,59950,58000
C003549,61650,59950,58000
C003550,70100,67200,63800
C003551,189700,187550,185100
C003552,189700,187550,185100
C003553,200050,196400,192250
C003554,112550,109500,105850
C003555,112550,109500,105850
C003556,126300,121300,115500
C003557,76550,75100,73300
C003558,76550,75100,73300
C003559,83600,81100,78200
C003560,192900,189500,185500
C003561,192900,189500,185500
C003562,207700,202300,195950
C003563,44150,42000,39450
C003564,44150,42000,39450
C003565,54950,51200,46850
C003566,38750,34000,28500
C003567,38750,34000,28500
C003568,63250,55050,45500
C003569,45650,39650,32600
C003570,45650,39650,32600
C003571,76900,66500,54300
C003572,61150,59600,57700
C003573,61150,59600,57700
C003574,69150,66350,63150
C003575,63600,61600,59150
C003576,63600,61600,59150
C003577,73900,70400,66200
C003578,193600,190750,187450
C003579,193600,190750,187450
C003580,206250,201750,196350
C003581,79300,76700,73600
C003582,79300,76700,73600
C003583,92400,87950,82600
C003584,28500,26400,23900
C003585,28500,26400,23900
C003586,39250,35550,31250
C003587,35600,32650,29150
C003588,35600,32650,29150
C003589,49050,44300,38700
C003590,209900,206850,203250
C003591,209900,206850,203250
C003592,223400,218500,212750
C003593,32100,29650,26850
C003594,32100,29650,26850
C003595,44200,40100,35200
C003596,72300,70350,68100
C003597,72300,70350,68100
C003598,81650,78400,74550
C003599,224550,222200,219400
C003600,224550,222200,219400
C003601,235900,231900,227200
C003602,219700,216000,211600
C003603,219700,216000,211600
C003604,236200,230250,223200
C003605,30900,28400,25350
C003606,30900,28400,25350
C003607,44000,39500,34300
C003608,90150,86900,83000
C003609,90150,86900,83000
C003610,104950,99700,93450
C003611,30450,27950,25050
C003612,30450,27950,25050
C003613,43050,38750,33700
C003614,30950,29800,28400
C003615,30950,29800,28400
C003616,36750,34750,32350
C003617,25500,24350,23000
C003618,25500,24350,23000
C003619,31100,29150,26850
C003620,84600,82650,80400
C003621,84600,82650,80400
C003622,94000,90700,86900
C003623,200150,198200,195850
C003624,200150,198200,195850
C003625,209550,206200,202350
C003626,35100,33050,30650
C003627,35100,33050,30650
C003628,45400,41850,37750
C003629,255650,252000,247700
C003630,255650,252000,247700
C003631,271250,265550,258750
C003632,63500,61750,59700
C003633,63500,61750,59700
C003634,71700,68800,65400
C003635,47250,45100,42450
C003636,47250,45100,42450
C003637,58000,54300,49950
C003638,34150,32250,30100
C003639,34150,32250,30100
C003640,43500,40300,36500
C003641,58350,55950,52950
C003642,58350,55950,52950
C003643,70600,66350,61400
C003644,77250,74900,72150
C003645,77250,74900,72150
C003646,88950,84950,80150
C003647,214200,210850,206950
C003648,214200,210850,206950
C003649,228950,223650,217350
C003650,37550,34550,31100
C003651,37550,34550,31100
C003652,51000,46200,40550
C003653,40750,38050,34950
C003654,40750,38050,34950
C003655,52750,48450,43450
C003656,231800,228250,223950
C003657,231800,228250,223950
C003658,247800,242050,235200
C003659,88900,86050,82700
C003660,88900,86050,82700
C003661,101550,97000,91600
C003662,35900,33500,30650
C003663,35900,33500,30650
C003664,48050,43850,39000
C003665,64050,61950,59400
C003666,64050,61950,59400
C003667,74850,71150,66850
C003668,206150,203300,200000
C003669,206150,203300,200000
C003670,218600,214100,208800
C003671,62600,60750,58550
C003672,62600,60750,58550
C003673,71950,68750,65000
C003674,202950,200700,198100
C003675,202950,200700,198100
C003676,213750,210000,205600
C003677,201500,199550,197250
C003678,201500,199550,197250
C003679,210900,207650,203750
C003680,62600,60750,58550
C003681,62600,60750,58550
C003682,71950,68750,65000
C003683,248750,246150,243150
C003684,248750,246150,243150
C003685,261000,256650,251550
C003686,72400,70950,69250
C003687,72400,70950,69250
C003688,79450,76950,74100
C003689,212050,210250,208150
C003690,212050,210250,208150
C003691,220500,217550,214000
C003692,29200,27300,25100
C003693,29200,27300,25100
C003694,38500,35300,31550
C003695,81250,78600,75500
C003696,81250,78600,75500
C003697,94300,89800,84500
C003698,33200,31000,28500
C003699,33200,31000,28500
C003700,43900,40200,35900
C003701,221350,218600,215400
C003702,221350,218600,215400
C003703,233200,228900,223800
C003704,30750,28700,26250
C003705,30750,28700,26250
C003706,41000,37500,33350
C003707,20300,18050,15350
C003708,20300,18050,15350
C003709,31950,28000,23350
C003710,74800,72000,68750
C003711,74800,72000,68750
C003712,87000,82550,77400
C003713,50200,47250,43750
C003714,50200,47250,43750
C003715,63700,58900,53200
C003716,36100,33850,31250
C003717,36100,33850,31250
C003718,47300,43450,38950
C003719,24850,23150,21250
C003720,24850,23150,21250
C003721,33250,30400,27000
C003722,38300,36300,34000
C003723,38300,36300,34000
C003724,48100,44700,40700
C003725,31900,29150,25900
C003726,31900,29150,25900
C003727,44550,40050,34800
C003728,35350,30600,25100
C003729,35350,30600,25100
C003730,59900,51750,42150
C003731,46450,41300,35250
C003732,46450,41300,35250
C003733,73250,64350,53800
C003734,59750,55050,49450
C003735,59750,55050,49450
C003736,84150,76000,66400
C003737,42200,36750,30250
C003738,42200,36750,30250
C003739,70700,61250,50050
C003740,48100,42950,36900
C003741,39750,34600,28550
C003742,66550,57650,47150
C003743,79250,75800,71750
C003744,79250,75800,71750
C003745,94800,89250,82700
C003746,73450,71000,68250
C003747,73450,71000,68250
C003748,85150,81100,76300
C003749,162750,160050,156850
C003750,162750,160050,156850
C003751,174600,170250,165150
C003752,18900,15400,11250
C003753,18900,15400,11250
C003754,34150,28600,22050
C003755,44100,41050,37450
C003756,44100,41050,37450
C003757,58000,53050,47250
C003758,38150,36100,33600
C003759,38150,36100,33600
C003760,48400,44900,40750
C003761,44350,41900,39000
C003762,44350,41900,39000
C003763,56500,52300,47400
C003764,48750,45050,40700
C003765,48750,45050,40700
C003766,65600,59600,52550
C003767,29050,27050,24650
C003768,29050,27050,24650
C003769,39350,35850,31750
C003770,47200,44900,42250
C003771,47200,44900,42250
C003772,58400,54500,49950
C003773,28550,26900,24950
C003774,28550,26900,24950
C003775,36700,33950,30600
C003776,33650,31050,28000
C003777,33650,31050,28000
C003778,46700,42250,37000
C003779,48850,45700,42100
C003780,48850,45700,42100
C003781,63200,58150,52150
C003782,50300,46900,42900
C003783,50300,46900,42900
C003784,65900,60400,53900
C003785,39350,36600,33350
C003786,39350,36600,33350
C003787,51750,47350,42100
C003788,31900,29650,27050
C003789,31900,29650,27050
C003790,43100,39300,34750
C003791,23300,20900,18050
C003792,23300,20900,18050
C003793,35400,31250,26400
C003794,20350,18500,16350
C003795,20350,18500,16350
C003796,29700,26500,22800
C003797,24200,22250,20000
C003798,24200,22250,20000
C003799,34050,30650,26750
C003800,31150,28300,25000
C003801,31150,28300,25000
C003802,44200,39600,34150
C003803,32450,30200,27600
C003804,32450,30200,27600
C003805,43650,39850,35300
C003806,49850,47850,45500
C003807,49850,47850,45500
C003808,59700,56300,52250
C003809,27050,25500,23600
C003810,27050,25500,23600
C003811,35050,32300,29100
C003812,29650,27700,25400
C003813,29650,27700,25400
C003814,39450,36100,32150
C003815,35100,32550,29650
C003816,35100,32550,29650
C003817,47700,43400,38300
C003818,28300,26700,24800
C003819,28300,26700,24800
C003820,36250,33500,30300
C003821,40150,38150,35850
C003822,40150,38150,35850
C003823,49950,46550,42550
C003824,39550,37550,35250
C003825,39550,37550,35250
C003826,49350,46000,42050
C003827,43850,42000,39750
C003828,43850,42000,39750
C003829,53250,50050,46200
C003830,53050,49300,44950
C003831,53050,49300,44950
C003832,69950,63850,56850
C003833,123550,121350,118750
C003834,123550,121350,118750
C003835,134350,130600,126150
C003836,59550,55600,51000
C003837,59550,55600,51000
C003838,76050,70000,62850
C003839,32850,30450,27650
C003840,32850,30450,27650
C003841,45000,40900,35950
C003842,52450,49350,45800
C003843,52450,49350,45800
C003844,65200,60500,54950
C003845,62650,59500,55750
C003846,62650,59500,55750
C003847,75800,70900,65200
C003848,84400,80150,75100
C003849,84400,80150,75100
C003850,106200,98900,90400
C003851,31750,30300,28650
C003852,31750,30300,28650
C003853,38750,36350,33500
C003854,39250,37550,35550
C003855,39250,37550,35550
C003856,47700,44800,41350
C003857,71050,68450,65400
C003858,71050,68450,65400
C003859,83750,79350,74100
C003860,28800,26500,23850
C003861,28800,26500,23850
C003862,40450,36500,31850
C003863,262750,259000,254550
C003864,262750,259000,254550
C003865,278150,272400,265600
C003866,50100,48050,45550
C003867,50100,48050,45550
C003868,60600,57050,52800
C003869,49950,47200,43950
C003870,49950,47200,43950
C003871,61750,57450,52350
C003872,38450,36100,33350
C003873,38450,36100,33350
C003874,50150,46150,41400
C003875,36500,34100,31250
C003876,36500,34100,31250
C003877,48650,44450,39600
C003878,36350,33400,29900
C003879,36350,33400,29900
C003880,48950,44300,38950
C003881,47250,43300,38650
C003882,47250,43300,38650
C003883,64150,58000,50700
C003884,50050,46400,42150
C003885,50050,46400,42150
C003886,65350,59750,53150
C003887,44550,41750,38550
C003888,44550,41750,38550
C003889,56350,52050,47000
C003890,57200,53950,50000
C003891,57200,53950,50000
C003892,71400,66250,60200
C003893,51600,49050,46150
C003894,51600,49050,46150
C003895,64200,59900,54800
C003896,31700,29850,27600
C003897,31700,29850,27600
C003898,41000,37800,34050
C003899,21900,19150,15950
C003900,21900,19150,15950
C003901,33650,29450,24400
C003902,38900,34850,30000
C003903,38900,34850,30000
C003904,56600,50150,42650
C003905,26500,24050,21100
C003906,26500,24050,21100
C003907,39100,34800,29800
C003908,55750,52600,48800
C003909,55750,52600,48800
C003910,69050,64150,58400
C003911,38350,35500,32100
C003912,38350,35500,32100
C003913,50550,46050,40800
C003914,21700,19450,16900
C003915,21700,19450,16900
C003916,32850,29100,24600
C003917,21500,18950,16000
C003918,21500,18950,16000
C003919,34600,30150,24950
C003920,24350,21600,18450
C003921,24350,21600,18450
C003922,35850,31700,26700
C003923,51400,48350,44800
C003924,51400,48350,44800
C003925,64400,59650,54100
C003926,34850,32550,29900
C003927,34850,32550,29900
C003928,46500,42550,37900
C003929,46050,44000,41650
C003930,46050,44000,41650
C003931,56300,52800,48700
C003932,61650,58950,55800
C003933,61650,58950,55800
C003934,73050,68850,63950
C003935,38700,36150,33200
C003936,38700,36150,33200
C003937,51300,46900,41850
C003938,33500,31200,28450
C003939,33500,31200,28450
C003940,45150,41150,36500
C003941,25350,23000,20200
C003942,25350,23000,20200
C003943,37450,33350,28500
C003944,22800,20500,17850
C003945,22800,20500,17850
C003946,34450,30450,25800
C003947,24350,22200,19600
C003948,24350,22200,19600
C003949,35550,31750,27300
C003950,20250,18300,16000
C003951,20250,18300,16000
C003952,30050,26700,22750
C003953,28150,25700,22950
C003954,28150,25700,22950
C003955,40250,36150,31200
C003956,33400,31000,28200
C003957,33400,31000,28200
C003958,45550,41400,36500
C003959,109150,104700,99500
C003960,109150,104700,99500
C003961,128050,121100,113000
C003962,34600,31350,27450
C003963,34600,31350,27450
C003964,48750,43650,37550
C003965,33900,31400,28450
C003966,33900,31400,28450
C003967,46550,42250,37150
C003968,37400,34000,30000
C003969,37400,34000,30000
C003970,51950,46650,40400
C003971,30650,28500,25950
C003972,30650,28500,25950
C003973,41400,37700,33350
C003974,46500,45150,43500
C003975,46500,45150,43500
C003976,53100,50800,48050
C003977,37050,33850,30000
C003978,37050,33850,30000
C003979,50800,45800,39850
C003980,27500,25050,22150
C003981,27500,25050,22150
C003982,40150,35850,30800
C003983,27750,25300,22400
C003984,27750,25300,22400
C003985,40350,36050,31000
C003986,20300,17750,14750
C003987,20300,17750,14750
C003988,33350,28950,23750
C003989,23300,20900,18050
C003990,23300,20900,18050
C003991,35400,31250,26400
C003992,29350,27000,24150
C003993,29350,27000,24150
C003994,41450,37350,32500
C003995,44350,41200,37600
C003996,44350,41200,37600
C003997,57500,52650,47050
C003998,27750,25000,21850
C003999,27750,25000,21850
C004000,39350,35100,30150
C004001,32650,28900,24500
C004002,32650,28900,24500
C004003,48750,42900,36000
C004004,35800,33400,30450
C004005,35800,33400,30450
C004006,48450,44150,39100
C004007,116000,112550,108500
C004008,116000,112550,108500
C004009,130500,125200,118950
C004010,32600,29450,25750
C004011,32600,29450,25750
C004012,46150,41200,35450
C004013,53350,49950,46000
C004014,53350,49950,46000
C004015,67900,62600,56400
C004016,37250,34700,31750
C004017,37250,34700,31750
C004018,50050,45700,40550
C004019,32800,30600,28000
C004020,32800,30600,28000
C004021,43750,40000,35550
C004022,55000,52000,48500
C004023,55000,52000,48500
C004024,67300,62750,57350
C004025,35800,33550,30900
C004026,35800,33550,30900
C004027,47200,43300,38700
C004028,35050,33000,30450
C004029,35050,33000,30450
C004030,45800,42150,37850
C004031,30700,27650,24050
C004032,30700,27650,24050
C004033,43650,38950,33350
C004034,92150,89350,86050
C004035,92150,89350,86050
C004036,103950,99650,94500
C004037,299100,292800,285500
C004038,299100,292800,285500
C004039,331750,320950,308300
C004040,124400,120200,115250
C004041,249950,245800,240800
C004042,267650,261200,253500
C004043,301250,297400,292900
C004044,301250,297400,292900
C004045,317000,311100,304200
C004046,54300,51450,48100
C004047,54300,51450,48100
C004048,66100,61750,56600
C004049,41550,38800,35650
C004050,41550,38800,35650
C004051,52950,48750,43850
C004052,54300,50750,46550
C004053,54300,50750,46550
C004054,69650,64050,57550
C004055,78500,75800,72600
C004056,78500,75800,72600
C004057,90000,85750,80750
C004058,76950,74850,72350
C004059,76950,74850,72350
C004060,87250,83700,79450
C004061,66000,62900,59200
C004062,66000,62900,59200
C004063,79000,74200,68500
C004064,40800,38950,36750
C004065,40800,38950,36750
C004066,50150,46950,43200
C004067,72100,68400,64100
C004068,72100,68400,64100
C004069,87650,81950,75250
C004070,104250,101900,99100
C004071,104250,101900,99100
C004072,115900,111850,107100
C004073,66900,63650,59750
C004074,66900,63650,59750
C004075,80650,75600,69650
C004076,42000,39550,36700
C004077,42000,39550,36700
C004078,54100,49950,45050
C004079,27000,24900,22550
C004080,27000,24900,22550
C004081,37200,33700,29600
C004082,39300,37250,34850
C004083,39300,37250,34850
C004084,49600,46050,41900
C004085,43750,41100,38000
C004086,43750,41100,38000
C004087,54950,50800,46000
C004088,51350,47800,43500
C004089,51350,47800,43500
C004090,66750,61100,54500
C004091,52150,48700,44650
C004092,52150,48700,44650
C004093,66700,61350,55050
C004094,72850,69300,65050
C004095,72850,69300,65050
C004096,87800,82300,75750
C004097,89500,85500,80750
C004098,89500,85500,80750
C004099,106000,99850,92650
C004100,39150,36900,34200
C004101,39150,36900,34200
C004102,50350,46500,41950
C004103,30550,28200,25350
C004104,30550,28200,25350
C004105,42700,38550,33700
C004106,45900,43700,41150
C004107,45900,43700,41150
C004108,56650,52950,48550
C004109,34200,31950,29300
C004110,34200,31950,29300
C004111,45450,41550,37000
C004112,57950,55100,51750
C004113,57950,55100,51750
C004114,69750,65350,60250
C004115,32500,30400,27850
C004116,32500,30400,27850
C004117,43300,39600,35300
C004118,48100,44850,41000
C004119,48100,44850,41000
C004120,61850,56800,50850
C004121,75400,71100,66000
C004122,75400,71100,66000
C004123,93500,86850,79000
C004124,70050,66750,62850
C004125,70050,66750,62850
C004126,83850,78750,72700
C004127,55550,52150,48100
C004128,55550,52150,48100
C004129,69850,64600,58400
C004130,35100,32550,29650
C004131,35100,32550,29650
C004132,47700,43400,38300
C004133,43100,40300,36800
C004134,43100,40300,36800
C004135,55350,50850,45600
C004136,40050,37200,33800
C004137,40050,37200,33800
C004138,52250,47750,42500
C004139,68100,64200,59500
C004140,68100,64200,59500
C004141,84650,78500,71350
C004142,42850,38700,33700
C004143,42850,38700,33700
C004144,65050,57800,49150
C004145,36600,32900,28500
C004146,36600,32900,28500
C004147,52750,46850,40000
C004148,34700,32800,30650
C004149,34700,32800,30650
C004150,44050,40850,37050
C004151,88250,82850,76550
C004152,88250,82850,76550
C004153,116150,106900,96050
C004154,67450,63100,57950
C004155,67450,63100,57950
C004156,85900,79150,71150
C004157,43650,40800,37450
C004158,43650,40800,37450
C004159,55900,51400,46150
C004160,92700,87050,80400
C004161,92700,87050,80400
C004162,121900,112200,100800
C004163,54100,50750,46800
C004164,54100,50750,46800
C004165,68250,63100,56900
C004166,38950,36100,32700
C004167,38950,36100,32700
C004168,51150,46650,41400
C004169,62550,58150,53000
C004170,62550,58150,53000
C004171,81000,74250,66300
C004172,60700,57200,53150
C004173,60700,57200,53150
C004174,75250,69900,63600
C004175,62700,59350,55350
C004176,62700,59350,55350
C004177,76900,71650,65500
C004178,67950,60150,50950
C004179,67950,60150,50950
C004180,109300,95750,79800
C004181,159650,157150,154250
C004182,159650,157150,154250
C004183,171650,167450,162550
C004184,95600,93700,91400
C004185,95600,93700,91400
C004186,105000,101750,97850
C004187,43350,40100,36300
C004188,43350,40100,36300
C004189,57100,52050,46150
C004190,44900,41900,38400
C004191,44900,41900,38400
C004192,57500,52900,47450
C004193,48100,44850,41000
C004194,48100,44850,41000
C004195,61850,56800,50850
C004196,57800,54550,50650
C004197,57800,54550,50650
C004198,71550,66500,60550
C004199,59650,56300,52300
C004200,59650,56300,52300
C004201,73850,68550,62450
C004202,56350,52150,47250
C004203,56350,52150,47250
C004204,78100,70950,62450
C004205,61600,57050,51600
C004206,61600,57050,51600
C004207,85600,77700,68400
C004208,61650,58350,54500
C004209,61650,58350,54500
C004210,75400,70300,64300
C004211,28600,26650,24200
C004212,28600,26650,24200
C004213,38950,35400,31300
C004214,34600,31850,28650
C004215,34600,31850,28650
C004216,46450,42100,37050
C004217,66000,61150,55450
C004218,66000,61150,55450
C004219,91250,82900,73100
C004220,27050,25500,23600
C004221,27050,25500,23600
C004222,35050,32300,29100
C004223,45550,42200,38300
C004224,45550,42200,38300
C004225,59750,54500,48400
C004226,92450,88300,83350
C004227,92450,88300,83350
C004228,113900,106750,98300
C004229,31200,29400,27300
C004230,31200,29400,27300
C004231,40050,37050,33450
C004232,42300,39850,36850
C004233,42300,39850,36850
C004234,54800,50500,45500
C004235,47350,44250,40550
C004236,47350,44250,40550
C004237,60550,55700,50000
C004238,34950,32700,30050
C004239,34950,32700,30050
C004240,46150,42300,37750
C004241,78300,73750,68450
C004242,78300,73750,68450
C004243,101850,94000,84800
C004244,40800,37100,32800
C004245,40800,37100,32800
C004246,56500,50800,44000
C004247,18800,17400,15750
C004248,18800,17400,15750
C004249,25800,23350,20600
C004250,50150,46650,42450
C004251,50150,46650,42450
C004252,65150,59650,53200
C004253,18500,16900,15000
C004254,18500,16900,15000
C004255,26700,23900,20650
C004256,54850,51350,47250
C004257,54850,51350,47250
C004258,69600,64200,57800
C004259,41900,37750,32950
C004260,41900,37750,32950
C004261,59600,53150,45600
C004262,35950,32850,29200
C004263,35950,32850,29200
C004264,49350,44450,38750
C004265,57050,52850,47800
C004266,57050,52850,47800
C004267,75150,68550,60700
C004268,34600,31850,28650
C004269,34600,31850,28650
C004270,46450,42100,37050
C004271,43200,40550,37400
C004272,43200,40550,37400
C004273,54400,50300,45450
C004274,30250,28050,25500
C004275,30250,28050,25500
C004276,41200,37450,33000
C004277,53250,49150,44200
C004278,53250,49150,44200
C004279,75050,67850,59450
C004280,41400,38500,35150
C004281,41400,38500,35150
C004282,53600,49100,43900
C004283,26700,24550,22100
C004284,26700,24550,22100
C004285,37350,33750,29450
C004286,25550,23200,20550
C004287,25550,23200,20550
C004288,37200,33250,28600
C004289,26450,24550,22400
C004290,26450,24550,22400
C004291,35800,32550,28800
C004292,24400,22500,20300
C004293,24400,22500,20300
C004294,33650,30500,26750
C004295,32600,30350,27700
C004296,32600,30350,27700
C004297,43850,40000,35450
C004298,21500,19600,17350
C004299,21500,19600,17350
C004300,31300,27950,24050
C004301,26900,24450,21600
C004302,26900,24450,21600
C004303,39250,35000,30100
C004304,26200,23300,19850
C004305,26200,23300,19850
C004306,38750,34150,28850
C004307,48100,44850,41000
C004308,48100,44850,41000
C004309,61850,56800,50850
C004310,24750,22050,19000
C004311,24750,22050,19000
C004312,36150,31950,27100
C004313,36800,33100,28800
C004314,36800,33100,28800
C004315,52450,46800,40050
C004316,29600,26300,22450
C004317,29600,26300,22450
C004318,43750,38600,32600
C004319,27250,24650,21550
C004320,27250,24650,21550
C004321,40500,36000,30700
C004322,35300,31150,26300
C004323,35300,31150,26300
C004324,52950,46550,38950
C004325,34600,31850,28650
C004326,34600,31850,28650
C004327,46450,42100,37050
C004328,40000,36700,32800
C004329,40000,36700,32800
C004330,54200,49000,42950
C004331,55400,52550,49200
C004332,55400,52550,49200
C004333,67200,62800,57650
C004334,115900,110400,103850
C004335,115900,110400,103850
C004336,144100,134700,123600
C004337,38250,34300,29650
C004338,38250,34300,29650
C004339,55100,49000,41800
C004340,35500,32450,28850
C004341,35500,32450,28850
C004342,48450,43750,38150
C004343,52350,48600,44100
C004344,52350,48600,44100
C004345,68500,62550,55650
C004346,23500,20850,17750
C004347,23500,20850,17750
C004348,34850,30750,25900
C004349,165100,162200,158800
C004350,165100,162200,158800
C004351,176900,172500,167300
C004352,371000,367150,362600
C004353,371000,367150,362600
C004354,386750,380900,373950
C004355,46900,43200,38800
C004356,46900,43200,38800
C004357,62650,56900,50100
C004358,41400,37700,33400
C004359,41400,37700,33400
C004360,57150,51400,44600
C004361,18750,16350,13600
C004362,18750,16350,13600
C004363,30800,26700,21850
C004364,19600,17400,14800
C004365,19600,17400,14800
C004366,30750,26950,22550
C004367,30700,27950,24700
C004368,30700,27950,24700
C004369,42500,38200,33100
C004370,25400,22750,19650
C004371,25400,22750,19650
C004372,36800,32650,27800
C004373,27550,24850,21700
C004374,27550,24850,21700
C004375,38950,34750,29850
C004376,31100,28850,26250
C004377,31100,28850,26250
C004378,42350,38450,33950
C004379,20550,18500,16000
C004380,20550,18500,16000
C004381,31300,27650,23350
C004382,26700,24550,22100
C004383,26700,24550,22100
C004384,37350,33750,29450
C004385,25050,22850,20250
C004386,25050,22850,20250
C004387,36250,32450,27950
C004388,29850,27350,24450
C004389,29850,27350,24450
C004390,42400,38150,33050
C004391,22000,20000,17600
C004392,22000,20000,17600
C004393,32250,28800,24650
C004394,22000,20000,17600
C004395,22000,20000,17600
C004396,32250,28800,24650
C004397,108800,102500,95100
C004398,108800,102500,95100
C004399,141250,130500,117850
C004400,78200,73500,68050
C004401,78200,73500,68050
C004402,102200,94200,84850
C004403,64000,61150,57750
C004404,64000,61150,57750
C004405,75800,71450,66250
C004406,92900,86250,78400
C004407,92900,86250,78400
C004408,127750,116250,102700
C004409,99500,93350,86150
C004410,99500,93350,86150
C004411,131350,120800,108400
C004412,63350,60350,56900
C004413,63350,60350,56900
C004414,75550,71000,65650
C004415,38150,35750,32900
C004416,38150,35750,32900
C004417,50350,46150,41250
C004418,29000,26800,24200
C004419,29000,26800,24200
C004420,40200,36400,31900
C004421,50500,47450,43900
C004422,50500,47450,43900
C004423,63300,58600,53050
C004424,89400,85000,79800
C004425,89400,85000,79800
C004426,107950,101100,93050
C004427,73200,69750,65650
C004428,73200,69750,65650
C004429,87450,82150,75900
C004430,107900,100800,92400
C004431,107900,100800,92400
C004432,145000,132700,118350
C004433,50500,47450,43900
C004434,50500,47450,43900
C004435,63300,58600,53050
C004436,60800,56700,51800
C004437,60800,56700,51800
C004438,78350,71950,64400
C004439,203700,193300,181100
C004440,203700,193300,181100
C004441,257000,239250,218350
C004442,90050,84800,78550
C004443,90050,84800,78550
C004444,117450,108350,97700
C004445,40400,35950,30600
C004446,40400,35950,30600
C004447,64250,56450,47250
C004448,96300,90150,82800
C004449,96300,90150,82800
C004450,128600,117900,105400
C004451,75400,70900,65650
C004452,75400,70900,65650
C004453,98500,90850,81850
C004454,146550,138200,128350
C004455,146550,138200,128350
C004456,189800,175400,158500
C004457,84150,80150,75400
C004458,84150,80150,75400
C004459,100650,94500,87300
C004460,98500,92650,85750
C004461,98500,92650,85750
C004462,129100,118950,107050
C004463,93900,87650,80400
C004464,93900,87650,80400
C004465,126100,115450,102900
C004466,90500,85650,79950
C004467,90500,85650,79950
C004468,115350,107150,97400
C004469,83250,77250,70200
C004470,83250,77250,70200
C004471,114600,104250,92050
C004472,129050,122350,114500
C004473,129050,122350,114500
C004474,163500,152050,138600
C004475,58800,55650,52000
C004476,58800,55650,52000
C004477,71750,66900,61300
C004478,42700,40350,37550
C004479,42700,40350,37550
C004480,54350,50350,45600
C004481,61200,58100,54400
C004482,61200,58100,54400
C004483,74100,69300,63650
C004484,54300,51450,48100
C004485,54300,51450,48100
C004486,66100,61750,56600
C004487,59200,55100,50300
C004488,59200,55100,50300
C004489,76500,70100,62650
C004490,41500,38700,35450
C004491,41500,38700,35450
C004492,53250,48950,43850
C004493,3350,3150,2850
C004494,3350,3150,2850
C004495,4550,4150,3650
C004496,4050,3750,3450
C004497,4050,3750,3450
C004498,5300,4800,4350
C004499,4650,4400,4100
C004500,4650,4400,4100
C004501,6000,5500,5000
C004502,5450,5150,4850
C004503,5450,5150,4850
C004504,6850,6400,5800
C004505,6050,5750,5450
C004506,6050,5750,5450
C004507,7500,7000,6400
C004508,8150,7800,7500
C004509,8150,7800,7500
C004510,9550,9050,8450
C004511,9050,8750,8400
C004512,9050,8750,8400
C004513,10500,10000,9400
C004514,9950,9600,9250
C004515,9950,9600,9250
C004516,11500,10950,10300
C004517,10900,10600,10150
C004518,10900,10600,10150
C004519,12500,11950,11300
C004520,11700,11350,10950
C004521,11700,11350,10950
C004522,13300,12750,12100
C004523,12500,12200,11800
C004524,12500,12200,11800
C004525,14200,13600,12950
C004526,13350,13000,12600
C004527,13350,13000,12600
C004528,15000,14400,13750
C004529,18900,18550,18050
C004530,18900,18550,18050
C004531,20700,20050,19300
C004532,20200,19750,19350
C004533,20200,19750,19350
C004534,22000,21350,20600
C004535,22550,22150,21650
C004536,22550,22150,21650
C004537,24400,23700,23000
C004538,21650,21300,20800
C004539,21650,21300,20800
C004540,23650,22950,22100
C004541,24750,24350,23850
C004542,24750,24350,23850
C004543,26750,26050,25200
C004544,7150,6750,6400
C004545,7150,6750,6400
C004546,8750,8200,7550
C004547,13700,13300,12700
C004548,13700,13300,12700
C004549,16050,15250,14300
C004550,5200,4950,4700
C004551,5200,4950,4700
C004552,6350,6000,5500
C004553,6800,6550,6250
C004554,6800,6550,6250
C004555,8200,7700,7150
C004556,6550,6200,5750
C004557,6550,6200,5750
C004558,8450,7750,7050
C004559,4200,3900,3600
C004560,4200,3900,3600
C004561,5550,5050,4500
C004562,15050,14450,13750
C004563,15050,14450,13750
C004564,17850,16900,15750
C004565,5150,4750,4350
C004566,5150,4750,4350
C004567,6850,6250,5600
C004568,9150,8650,8150
C004569,9150,8650,8150
C004570,11450,10650,9750
C004571,8900,8450,8000
C004572,8900,8450,8000
C004573,10950,10250,9400
C004574,9300,8850,8450
C004575,9300,8850,8450
C004576,11100,10500,9700
C004577,8100,7550,6950
