sku,22k,18k,14k,9k
C000825,,79097,70189,60908
C000827,,67455,58946,49878
C000828,,67455,58946,49878
C000830,,12625,10804,9638
C000831,,12625,10804,9638
C000833,,12740,11162,10104
C000834,,12740,11162,10104
C000836,,14252,11181,9062
C000837,,14252,11181,9062
C000839,,32020,24374,18536
C000840,,32020,24374,18536
C000842,,62308,52875,44889
C000843,,62308,52875,44889
C000845,,25789,20899,16596
C000846,,25789,20899,16596
C000848,,30111,25220,20918
C000849,,30111,25220,20918
C000851,,21536,18465,16346
C000852,,21536,18465,16346
C000854,,209464,200641,195347
C000855,,209464,200641,195347
C000857,,38237,33347,29044
C000858,,38237,33347,29044
C000860,,201633,199569,198299
C000861,,201633,199569,198299
C000863,,41081,33315,27423
C000864,,41081,33315,27423
C000866,,52615,45370,41134
C000867,,52615,45370,41134
C000869,,34459,27215,22978
C000870,,34459,27215,22978
C000872,,47206,42316,38013
C000873,,47206,42316,38013
C000875,,22130,18733,16508
C000876,,22130,18733,16508
C000878,,5546,3968,2910
C000879,,5546,3968,2910
C000881,,37796,33148,28951
C000882,,37796,33148,28951
C000884,,23187,18004,15040
C000885,,23187,18004,15040
C000887,,12230,9159,7041
C000888,,12230,9159,7041
C000890,,65756,56933,51638
C000891,,65756,56933,51638
C000893,,28677,23787,19484
C000894,,28677,23787,19484
C000896,,31065,25118,21412
C000897,,31065,25118,21412
C000899,,10702,9124,8065
C000900,,10702,9124,8065
C000902,,27943,23296,19098
C000903,,27943,23296,19098
C000905,,29591,22066,16282
C000906,,29591,22066,16282
C000908,,28317,21072,16836
C000909,,28317,21072,16836
C000911,,32971,24148,18854
C000912,,32971,24148,18854
C000914,,20724,15906,13099
C000915,,20724,15906,13099
C000917,,25106,21223,18787
C000918,,25106,21223,18787
C000920,,36097,31449,27252
C000921,,36097,31449,27252
C000923,,50196,44249,40542
C000924,,50196,44249,40542
C000926,,61747,54502,50266
C000927,,61747,54502,50266
C000929,,61917,57269,53072
C000930,,61917,57269,53072
C000932,,70037,63125,59026
C000933,,70037,63125,59026
C000935,,64594,57069,51285
C000936,,64594,57069,51285
C000938,,60609,55961,51764
C000939,,60609,55961,51764
C000941,,69986,64039,60332
C000942,,69986,64039,60332
C000944,,66418,59174,54937
C000945,,66418,59174,54937
C000947,,71990,64465,58681
C000948,,71990,64465,58681
C000950,,68508,60983,55199
C000951,,68508,60983,55199
C000953,,68542,61297,57060
C000954,,68542,61297,57060
C000956,,41822,34296,28512
C000957,,41822,34296,28512
C000959,,41872,32564,23071
C000960,,41872,32564,23071
C000962,,77868,69615,64531
C000963,,77868,69615,64531
C000965,,70682,63157,57373
C000966,,70682,63157,57373
C000968,,86208,78963,74727
C000969,,86208,78963,74727
C000971,,121211,113686,107902
C000972,,121211,113686,107902
C000974,,122050,113227,107932
C000975,,122050,113227,107932
C000977,,59141,53006,49204
C000978,,59141,53006,49204
C000980,,25225,18555,14563
C000981,,25225,18555,14563
C000983,,57680,49671,44692
C000984,,57680,49671,44692
C000986,,26075,19363,13895
C000987,,26075,19363,13895
C000989,,44675,38302,32910
C000990,,44675,38302,32910
C000992,,54613,47368,43131
C000993,,35502,28258,24021
C000995,,21573,15062,9684
C000996,,21573,15062,9684
C000998,,59709,51066,45834
C000999,,59709,51066,45834
C001001,,26160,19883,12995
C001002,,26160,19883,12995
C001004,,26160,19480,14033
C001005,,26160,19480,14033
C001007,,64125,56712,50950
C001008,,64125,56712,50950
C001010,,30746,22980,17089
C001011,,30746,22980,17089
C001013,,48412,41903,34906
C001014,,48412,41903,34906
C001016,,18176,13807,11159
C001017,,18176,13807,11159
C001019,,36226,29521,22433
C001020,,36226,29521,22433
C001022,,27563,22915,18718
C001023,,27563,22915,18718
C001025,,49330,43383,39676
C001026,,49330,43383,39676
C001028,,57279,48152,40315
C001029,,57279,48152,40315
C001031,,59539,52924,45868
C001032,,59539,52924,45868
C001034,,47373,41426,37719
C001035,,47373,41426,37719
C001037,,49941,44480,40984
C001038,,49941,44480,40984
C001040,,79097,70189,60908
C001041,,79097,70189,60908
C001043,,67455,58946,49878
C001044,,67455,58946,49878
C001046,,14252,11181,9062
C001047,,14252,11181,9062
C001049,,18189,13820,11172
C001050,,18189,13820,11172
C001052,,95034,85726,76233
C001053,,95034,85726,76233
C001055,,66609,59083,53299
C001056,,66609,59083,53299
C001058,,56101,49146,43573
C001059,,56101,49146,43573
C001061,,53128,45603,39819
C001062,,53128,45603,39819
C001064,,51851,44592,38237
C001065,,51851,44592,38237
C001067,,33596,28949,24751
C001068,,33596,28949,24751
C001070,,53040,45273,39382
C001071,,53040,45273,39382
C001073,,42824,34001,28706
C001074,,42824,34001,28706
C001076,,13335,10459,8871
C001077,,13335,10459,8871
C001079,,25606,20958,16761
C001080,,25606,20958,16761
C001082,,43079,34826,29742
C001083,,43079,34826,29742
C001085,,214594,207349,203113
C001086,,214594,207349,203113
C001088,,37775,30530,26294
C001089,,37775,30530,26294
C001091,,66554,59029,53245
C001092,,66554,59029,53245
C001094,,52897,46221,40714
C001095,,52897,46221,40714
C001097,,30372,24911,21415
C001098,,30372,24911,21415
C001100,,30175,24471,20870
C001101,,30175,24471,20870
C001103,,58995,52381,45324
C001104,,58995,52381,45324
C001106,,396166,389952,383107
C001107,,396166,389952,383107
C001109,,268109,261641,256280
C001110,,268109,261641,256280
C001112,,28962,23829,19421
C001113,,28962,23829,19421
C001115,,82237,75355,71278
C001116,,82237,75355,71278
C001118,,59420,51411,46432
C001119,,59420,51411,46432
C001121,,83256,75973,68070
C001122,,83256,75973,68070
C001124,,108817,101559,95204
C001125,,108817,101559,95204
C001127,,71181,66570,63816
C001128,,71181,66570,63816
C001130,,43384,37171,30325
C001131,,43384,37171,30325
C001133,,49112,42231,38154
C001134,,49112,42231,38154
C001136,,84255,80249,77760
C001137,,84255,80249,77760
C001139,,43884,37415,32054
C001140,,43884,37415,32054
C001142,,56430,50216,43371
C001143,,56430,50216,43371
C001145,,58115,51439,45932
C001146,,58115,51439,45932
C001148,,45457,39025,35107
C001149,,45457,39025,35107
C001151,,82413,76199,69354
C001152,,82413,76199,69354
C001154,,251727,244483,240246
C001155,,251727,244483,240246
C001157,,35873,28628,24391
C001158,,35873,28628,24391
C001160,,41601,35132,29771
C001161,,41601,35132,29771
C001163,,29540,22295,18059
C001164,,29540,22295,18059
C001166,,53094,46661,41259
C001167,,53094,46661,41259
C001169,,38563,33673,29370
C001170,,38563,33673,29370
C001172,,773409,766733,761226
C001173,,773409,766733,761226
C001175,,803673,796414,790060
C001176,,803673,796414,790060
C001178,,770657,762405,757321
C001179,,770657,762405,757321
C001181,,763706,759337,756689
C001182,,763706,759337,756689
C001184,,11696,8334,6533
C001185,,11696,8334,6533
C001187,,17242,12594,8397
C001188,,17242,12594,8397
C001190,,113387,108739,104542
C001191,,113387,108739,104542
C001193,,227878,227114,226371
C001194,,227878,227114,226371
C001196,,11098,8427,6892
C001197,,11098,8427,6892
C001199,,52715,46004,40536
C001200,,52715,46004,40536
C001202,,33729,30089,27758
C001203,,33729,30089,27758
C001205,,24828,22365,19492
C001206,,24828,22365,19492
C001208,,14123,11295,8264
C001209,,14123,11295,8264
C001211,,10872,8566,7189
C001212,,10872,8566,7189
C001214,,11942,8823,7128
C001215,,11942,8823,7128
C001217,,10549,7878,6343
C001218,,10549,7878,6343
C001220,,22202,16956,13950
C001221,,22202,16956,13950
C001223,,8188,6124,4853
C001224,,8188,6124,4853
C001226,,11636,8274,6474
C001227,,11636,8274,6474
C001229,,13129,10544,7619
C001230,,13129,10544,7619
C001232,,15547,12671,11083
C001233,,15547,12671,11083
C001235,,8553,6732,5567
C001236,,8553,6732,5567
C001238,,7440,5862,4804
C001239,,7440,5862,4804
C001241,,9832,8254,7196
C001242,,9832,8254,7196
C001244,,25140,19193,15487
C001245,,25140,19193,15487
C001247,,21488,16306,13341
C001248,,21488,16306,13341
C001250,,55020,47775,43539
C001251,,55020,47775,43539
C001253,,25164,17919,13683
C001254,,25164,17919,13683
C001256,,31341,25879,22384
C001257,,31341,25879,22384
C001259,,25715,21067,16870
C001260,,25715,21067,16870
C001262,,25395,18636,14610
C001263,,25395,18636,14610
C001265,,11981,9153,6122
C001266,,11981,9153,6122
C001268,,13944,10547,8321
C001269,,13944,10547,8321
C001271,,59599,55230,52582
C001272,,59599,55230,52582
C001274,,17445,12506,9647
C001275,,17445,12506,9647
C001277,,31375,24616,20590
C001278,,31375,24616,20590
C001280,,19694,14512,11548
C001281,,19694,14512,11548
C001283,,11456,8993,6120
C001284,,11456,8993,6120
C001286,,40480,33768,28300
C001287,,40480,33768,28300
C001289,,48260,43126,38718
C001290,,48260,43126,38718
C001292,,14320,11734,8809
C001293,,14320,11734,8809
C001295,,28701,23398,20379
C001296,,28701,23398,20379
C001298,,20706,15523,12559
C001299,,20706,15523,12559
C001301,,19811,15685,13143
C001302,,19811,15685,13143
C001304,,38589,32036,28064
C001305,,64069,57516,53544
C001307,,47390,39258,34228
C001308,,47390,39258,34228
C001310,,14709,11069,8738
C001311,,14709,11069,8738
C001313,,11160,8284,6696
C001314,,11160,8284,6696
C001316,,12383,8864,6587
C001317,,12383,8864,6587
C001319,,13691,9808,7372
C001320,,13691,9808,7372
C001322,,39070,33255,26623
C001323,,39070,33255,26623
C001325,,19688,15925,13542
C001326,,19688,15925,13542
C001328,,13725,10085,7754
C001329,,13725,10085,7754
C001331,,12638,8998,6667
C001332,,12638,8998,6667
C001334,,50672,43427,39190
C001335,,50672,43427,39190
C001337,,55135,51495,49164
C001338,,55135,51495,49164
C001340,,24359,20962,18736
C001341,,24359,20962,18736
C001343,,66350,59675,54168
C001344,,66350,59675,54168
C001346,,13657,9531,6990
C001347,,13657,9531,6990
C001349,,6353,4775,3717
C001350,,6353,4775,3717
C001352,,21318,20554,19812
C001353,,21318,20554,19812
C001355,,148210,143562,139365
C001356,,148210,143562,139365
C001358,,19959,15312,11114
C001359,,19959,15312,11114
C001361,,28263,23615,19418
C001362,,28263,23615,19418
C001364,,41411,37042,34394
C001365,,41411,37042,34394
C001367,,17709,14311,12086
C001368,,17709,14311,12086
C001370,,77032,70356,64849
C001371,,77032,70356,64849
C001373,,33343,29703,27372
C001374,,33343,29703,27372
C001376,,46190,39636,35665
C001377,,46190,39636,35665
C001379,,22902,18011,13708
C001380,,22902,18011,13708
C001382,,33389,27574,20942
C001383,,33389,27574,20942
C001385,,28235,20991,16754
C001386,,28235,20991,16754
C001388,,45185,37745,29735
C001389,,45185,37745,29735
C001391,,25025,19078,15371
C001392,,25025,19078,15371
C001394,,57768,52828,49969
C001395,,57768,52828,49969
C001397,,32666,26851,20219
C001398,,32666,26851,20219
C001400,,24477,18530,14824
C001401,,24477,18530,14824
C001403,,110703,103992,98523
C001404,,110703,103992,98523
C001406,,53373,46661,41193
C001407,,53373,46661,41193
C001409,,34762,31122,28791
C001410,,34762,31122,28791
C001412,,52477,47865,45112
C001413,,52477,47865,45112
C001415,,116105,108860,104623
C001416,,116105,108860,104623
C001418,,60877,55938,53079
C001419,,60877,55938,53079
C001421,,11177,9113,7843
C001422,,11177,9113,7843
C001424,,25990,22592,20367
C001425,,25990,22592,20367
C001427,,42521,38395,35854
C001428,,42521,38395,35854
C001430,,85563,78462,71195
C001431,,85563,78462,71195
C001433,,60855,53597,47242
C001434,,60855,53597,47242
C001436,,20792,17152,14821
C001437,,20792,17152,14821
C001439,,40446,35798,31601
C001440,,40446,35798,31601
C001442,,31979,23156,17862
C001443,,31979,23156,17862
C001445,,57636,54760,53172
C001446,,57636,54760,53172
C001448,,148804,142857,139151
C001449,,148804,142857,139151
C001451,,105573,102697,101109
C001452,,105573,102697,101109
C001454,,7227,5406,4241
C001455,,7227,5406,4241
C001457,,353920,348980,346121
C001458,,353920,348980,346121
C001460,,140906,137787,136091
C001461,,140906,137787,136091
C001463,,40386,37510,35922
C001464,,40386,37510,35922
C001466,,35446,32375,30257
C001467,,35446,32375,30257
C001469,,35129,30482,26284
C001470,,35129,30482,26284
C001472,,10965,8089,6501
C001473,,10965,8089,6501
C001475,,21149,18563,15638
C001476,,13505,10919,7994
C001478,,23753,19870,17434
C001479,,23753,19870,17434
C001481,,59205,54836,52188
C001482,,59205,54836,52188
C001484,,21066,16126,13267
C001485,,21066,16126,13267
C001487,,20217,16820,14594
C001488,,20217,16820,14594
C001490,,33178,26988,23176
C001491,,33178,26988,23176
C001493,,31216,24261,18688
C001494,,31216,24261,18688
C001496,,38390,30502,25577
C001497,,38390,30502,25577
C001499,,19402,16331,14213
C001500,,19402,16331,14213
C001502,,49958,45311,41113
C001503,,49958,45311,41113
C001505,,57840,49556,44451
C001506,,57840,49556,44451
C001508,,39545,33089,26138
C001509,,39545,33089,26138
C001511,,27961,24890,22771
C001512,,27961,24890,22771
C001514,,71430,67546,65110
C001515,,71430,67546,65110
C001517,,36522,33124,30899
C001518,,36522,33124,30899
C001520,,350777,347380,345155
C001521,,350777,347380,345155
C001523,,39339,34206,29798
C001524,,39339,34206,29798
C001526,,101326,100562,99820
C001527,,101326,100562,99820
C001529,,14694,13929,13187
C001530,,14694,13929,13187
C001532,,42848,36416,32497
C001533,,42848,36416,32497
C001535,,38141,31951,28140
C001536,,38141,31951,28140
C001538,,29821,23353,17992
C001539,,29821,23353,17992
C001541,,40395,33719,28212
C001542,,40395,33719,28212
C001544,,21413,17044,14396
C001545,,21413,17044,14396
C001550,,48260,39437,34142
C001551,,48260,39437,34142
C001553,,37551,28728,23433
C001554,,37551,28728,23433
C001556,,47753,39501,34417
C001557,,47753,39501,34417
C001562,,42066,34808,28453
C001563,,42066,34808,28453
C001568,,39375,31850,26066
C001569,,39375,31850,26066
C001577,,74147,71076,68958
C001578,,74147,71076,68958
C001580,,23187,20116,17998
C001581,,23187,20116,17998
C001583,,301431,298312,296617
C001584,,301431,298312,296617
C001586,,46629,43510,41815
C001587,,46629,43510,41815
C001589,,142689,135444,131208
C001590,,142689,135444,131208
C001592,,142296,136349,132643
C001593,,142296,136349,132643
C001595,,48869,42922,39215
C001596,,48869,42922,39215
C001598,,75235,70052,67088
C001599,,75235,70052,67088
C001601,,142642,136210,132292
C001602,,142642,136210,132292
C001604,,57708,51276,47358
C001605,,57708,51276,47358
C001607,,57704,52521,49557
C001608,,57704,52521,49557
C001610,,33738,28397,23936
C001611,,33738,28397,23936
C001613,,34076,29707,27058
C001614,,34076,29707,27058
C001616,,48803,39980,34685
C001617,,48803,39980,34685
C001619,,8652,7718,7348
C001620,,8652,7718,7348
C001622,,20304,18240,16969
C001623,,20304,18240,16969
C001625,,29417,21892,16108
C001626,,29417,21892,16108
C001637,,224161,215338,210044
C001638,,224161,215338,210044
C001640,,48212,40967,36731
C001641,,48212,40967,36731
C001643,,83161,75151,70172
C001644,,83161,75151,70172
C001646,,28283,25407,23819
C001647,,28283,25407,23819
C001649,,55462,52586,50998
C001650,,55462,52586,50998
C001652,,111858,106918,104059
C001653,,111858,106918,104059
C001655,,200444,195797,191599
C001656,,200444,195797,191599
C001658,,357572,351868,348267
C001659,,357572,351868,348267
C001661,,81756,73431,64997
C001662,,81756,73431,64997
C001664,,38645,36340,34962
C001665,,38645,36340,34962
C001667,,15928,13052,11463
C001668,,15928,13052,11463
C001670,,54799,45672,37835
C001671,,54799,45672,37835
C001673,,11330,9266,7995
C001674,,11330,9266,7995
C001676,,17731,14660,12541
C001677,,17731,14660,12541
C001679,,22474,17583,13280
C001680,,22474,17583,13280
C001682,,26965,22317,18120
C001683,,26965,22317,18120
C001685,,52659,44893,39002
C001686,,52659,44893,39002
C001691,,8711,6890,5725
C001692,,8711,6890,5725
C001694,,15187,12068,10373
C001695,,15187,12068,10373
C001697,,23782,20141,17811
C001698,,23782,20141,17811
C001700,,46671,41731,38873
C001701,,46671,41731,38873
C001703,,38492,32788,29187
C001704,,38492,32788,29187
C001706,,48803,39980,34685
C001707,,48803,39980,34685
C001709,,24036,20965,18847
C001710,,24036,20965,18847
C001712,,47529,40004,34220
C001713,,47529,40004,34220
C001715,,41686,35496,31684
C001716,,41686,35496,31684
C001718,,27230,22290,19431
C001719,,27230,22290,19431
C001721,,39265,32020,27783
C001722,,39265,32020,27783
C001724,,43486,36897,31482
C001725,,43486,36897,31482
C001727,,60821,53539,47860
C001728,,60821,53539,47860
C001730,,34568,27323,23087
C001731,,34568,27323,23087
C001733,,16103,14283,13117
C001734,,16103,14283,13117
C001736,,18571,15985,13060
C001737,,18571,15985,13060
C001739,,17722,15658,14387
C001740,,17722,15658,14387
C001742,,12258,9953,8575
C001743,,12258,9953,8575
C001745,,66962,58467,53277
C001746,,66962,58467,53277
C001748,,24723,20354,17706
C001749,,24723,20354,17706
C001751,,39630,34983,30785
C001752,,39630,34983,30785
C001754,,49873,43926,40220
C001755,,49873,43926,40220
C001757,,16620,14157,11284
C001758,,16620,14157,11284
C001760,,39002,33055,29348
C001761,,39002,33055,29348
C001763,,16702,14032,12496
C001764,,16702,14032,12496
C001766,,22511,19114,16888
C001767,,22511,19114,16888
C001769,,46425,39471,33897
C001770,,46425,39471,33897
C001772,,40939,35999,33140
C001773,,40939,35999,33140
C001775,,17683,14807,13219
C001776,,17683,14807,13219
C001778,,20133,17258,15669
C001779,,20133,17258,15669
C001781,,16437,13318,11623
C001782,,16437,13318,11623
C001784,,14422,11546,9958
C001785,,14422,11546,9958
C001787,,17683,14807,13219
C001788,,17683,14807,13219
C001790,,26143,21203,18344
C001791,,26143,21203,18344
C001793,,19858,16982,15393
C001794,,19858,16982,15393
C001796,,27128,22480,18283
C001797,,27128,22480,18283
C001799,,51008,43483,37699
C001800,,51008,43483,37699
C001802,,58661,52713,49007
C001803,,58661,52713,49007
C001805,,69225,63278,59571
C001806,,69225,63278,59571
C001808,,32394,25149,20912
C001809,,32394,25149,20912
C001811,,58987,53040,49333
C001812,,58987,53040,49333
C001814,,32587,26640,22934
C001815,,32587,26640,22934
C001817,,48486,40961,35177
C001818,,48486,40961,35177
C001820,,61747,54988,50962
C001821,,61747,54988,50962
C001823,,61747,54988,50962
C001824,,61747,54988,50962
C001826,,46459,39700,35674
C001827,,46459,39700,35674
C001829,,49007,42248,38222
C001830,,49007,42248,38222
C001832,,47903,41713,37901
C001833,,47903,41713,37901
C001835,,65909,59962,56255
C001836,,65909,59962,56255
C001838,,82216,76269,72563
C001839,,82216,76269,72563
C001841,,11704,8828,7240
C001842,,11704,8828,7240
C001844,,22005,19129,17541
C001845,,22005,19129,17541
C001847,,17072,13710,11909
C001848,,17072,13710,11909
C001850,,15373,12497,10909
C001851,,15373,12497,10909
C001853,,20110,16749,14948
C001854,,20110,16749,14948
C001856,,14785,12480,11103
C001857,,14785,12480,11103
C001859,,31694,25747,22040
C001860,,31694,25747,22040
C001862,,36100,30153,26447
C001863,,36100,30153,26447
C001865,,8986,6110,4522
C001866,,8986,6110,4522
C001868,,33124,27177,23471
C001869,,33124,27177,23471
C001871,,27491,21544,17838
C001872,,27491,21544,17838
C001874,,562773,556559,549713
C001875,,562773,556559,549713
C001877,,63785,57572,50726
C001878,,63785,57572,50726
C001880,,367594,363954,361624
C001881,,367594,363954,361624
C001883,,53339,49698,47368
C001884,,53339,49698,47368
C001886,,23510,19869,17539
C001887,,23510,19869,17539
C001889,,13980,10583,8358
C001890,,13980,10583,8358
C001892,,40123,33909,27063
C001893,,40123,33909,27063
C001895,,61747,54988,50962
C001896,,61747,54988,50962
C001898,,19127,15244,12808
C001899,,19127,15244,12808
C001901,,22423,18782,16452
C001902,,22423,18782,16452
C001904,,15798,11429,8780
C001905,,15798,11429,8780
C001907,,13301,10182,8487
C001908,,13301,10182,8487
C001910,,9207,6331,4743
C001911,,9207,6331,4743
C001913,,17394,12783,10029
C001914,,17394,12783,10029
C001916,,17700,15636,14366
C001917,,17700,15636,14366
C001919,,61985,59109,57521
C001920,,61985,59109,57521
C001922,,11704,8828,7240
C001923,,11704,8828,7240
C001925,,16137,14559,13501
C001926,,16137,14559,13501
C001928,,20775,17704,15585
C001929,,20775,17704,15585
C001931,,26669,25091,24033
C001932,,26669,25091,24033
C001934,,19059,16995,15725
C001935,,19059,16995,15725
C001937,,24631,21755,20167
C001938,,24631,21755,20167
C001940,,39172,34803,32154
C001941,,39172,34803,32154
C001943,,19705,16064,13734
C001944,,19705,16064,13734
C001946,,52302,48540,46157
C001947,,52302,48540,46157
C001949,,33957,27198,23172
C001950,,33957,27198,23172
C001952,,28113,21354,17328
C001953,,28113,21354,17328
C001955,,23408,19039,16391
C001956,,23408,19039,16391
C001958,,62698,60113,57188
C001959,,62698,60113,57188
C001961,,39426,34293,29885
C001962,,39426,34293,29885
C001964,,133414,127467,123761
C001965,,133414,127467,123761
C001967,,33022,27075,23369
C001968,,33022,27075,23369
C001970,,85019,78805,71959
C001971,,85019,78805,71959
C001973,,85019,78805,71959
C001974,,85019,78805,71959
C001976,,56090,48832,42477
C001977,,56090,48832,42477
C001979,,201039,195224,188593
C001980,,201039,195224,188593
C001982,,50706,41883,36588
C001983,,50706,41883,36588
C001985,,14846,11449,9224
C001986,,14846,11449,9224
C001988,,34028,29416,26662
C001989,,34028,29416,26662
C001991,,167286,158463,153168
C001992,,167286,158463,153168
C001994,,40497,34549,30843
C001995,,40497,34549,30843
C001997,,87023,79779,75542
C001998,,87023,79779,75542
C002000,,46527,39282,35045
C002001,,46527,39282,35045
C002003,,34857,30731,28190
C002004,,34857,30731,28190
C002006,,58469,51186,43282
C002007,,58469,51186,43282
C002009,,93088,89447,87117
C002010,,93088,89447,87117
C002012,,14812,11172,8842
C002013,,14812,11172,8842
C002015,,74793,65970,60675
C002016,,74793,65970,60675
C002018,,35740,29793,26087
C002019,,35740,29793,26087
C002021,,149229,144096,139688
C002022,,149229,144096,139688
C002024,,37541,33172,30524
C002025,,37541,33172,30524
C002027,,27672,23024,18826
C002028,,27672,23024,18826
C002030,,36029,27206,21911
C002031,,36029,27206,21911
C002033,,49075,40252,34957
C002034,,49075,40252,34957
C002036,,39409,36338,34220
C002037,,39409,36338,34220
C002039,,48395,42448,38742
C002040,,48395,42448,38742
C002042,,35553,30213,25752
C002043,,35553,30213,25752
C002045,,39409,36338,34220
C002046,,39409,36338,34220
C002048,,40208,33143,28969
C002049,,40208,33143,28969
C002051,,56651,53580,51462
C002052,,56651,53580,51462
C002054,,23527,20456,18337
C002055,,23527,20456,18337
C002057,,15866,11982,9547
C002058,,15866,11982,9547
C002060,,23391,18208,15244
C002061,,23391,18208,15244
C002063,,21301,17418,14982
C002064,,21301,17418,14982
C002066,,19059,14690,12042
C002067,,19059,14690,12042
C002069,,25497,20850,16652
C002070,,25497,20850,16652
C002072,,33039,27906,23498
C002073,,33039,27906,23498
C002075,,33039,27906,23498
C002076,,33039,27906,23498
C002078,,26516,21383,16975
C002079,,26516,21383,16975
C002081,,265079,256256,250961
C002082,,265079,256256,250961
C002084,,95211,86388,81093
C002085,,95211,86388,81093
C002087,,22864,18495,15847
C002088,,22864,18495,15847
C002090,,57772,48949,43654
C002091,,57772,48949,43654
C002093,,54120,45297,40002
C002094,,54120,45297,40002
C002096,,73332,68684,64487
C002097,,73332,68684,64487
C002099,,54358,49746,46992
C002100,,54358,49746,46992
C002102,,19314,16438,14850
C002103,,19314,16438,14850
C002105,,16511,14327,13003
C002106,,16511,14327,13003
C002108,,85783,81136,76938
C002109,,85783,81136,76938
C002111,,120776,114586,110774
C002112,,120776,114586,110774
C002114,,223207,216775,212857
C002115,,223207,216775,212857
C002117,,43180,35655,29871
C002118,,43180,35655,29871
C002120,,36267,29508,25482
C002121,,36267,29508,25482
C002123,,36267,29508,25482
C002124,,36267,29508,25482
C002126,,37320,30075,25839
C002127,,37320,30075,25839
C002129,,32920,27860,24947
C002130,,32920,27860,24947
C002132,,32020,27373,23175
C002133,,32020,27373,23175
C002135,,52065,48545,46269
C002136,,52065,48545,46269
C002138,,13352,11288,10017
C002139,,13352,11288,10017
C002141,,148719,143829,139526
C002142,,148719,143829,139526
C002144,,16222,11332,7029
C002145,,16222,11332,7029
C002147,,23951,19582,16934
C002148,,23951,19582,16934
C002150,,48531,39708,34414
C002151,,48531,39708,34414
C002153,,15900,12259,9929
C002154,,15900,12259,9929
C002156,,40514,34045,28684
C002157,,40514,34045,28684
C002159,,21862,18791,16673
C002160,,21862,18791,16673
C002162,,93088,89447,87117
C002163,,93088,89447,87117
C002165,,11551,7911,5580
C002166,,11551,7911,5580
C002168,,283340,277393,273686
C002169,,283340,277393,273686
C002171,,33634,27687,23980
C002172,,33634,27687,23980
C002174,,91984,88912,86794
C002175,,91984,88912,86794
C002177,,117634,110679,105106
C002178,,117634,110679,105106
C002180,,282575,276994,273445
C002181,,282575,276994,273445
C002183,,44081,38499,34950
C002184,,44081,38499,34950
C002186,,90710,88246,85374
C002187,,90710,88246,85374
C002189,,160101,153146,147573
C002190,,160101,153146,147573
C002192,,277055,273172,270736
C002193,,277055,273172,270736
C002195,,14099,10216,7780
C002196,,14099,10216,7780
C002198,,126773,120705,116944
C002199,,126773,120705,116944
C002201,,39341,31575,25684
C002202,,39341,31575,25684
C002204,,22185,19479,16499
C002205,,22185,19479,16499
C002207,,35859,29148,23680
C002208,,35859,29148,23680
C002210,,16851,12239,9485
C002211,,16851,12239,9485
C002213,,46034,44456,43398
C002214,,46034,44456,43398
C002216,,138782,136718,135448
C002217,,138782,136718,135448
C002219,,21573,19509,18239
C002220,,21573,19509,18239
C002222,,92918,88027,83725
C002223,,92918,88027,83725
C002225,,99373,93669,90067
C002226,,99373,93669,90067
C002228,,144337,139446,135144
C002229,,144337,139446,135144
C002231,,39664,34724,31866
C002232,,39664,34724,31866
C002234,,207749,198864,191132
C002235,,207749,198864,191132
C002237,,105420,97095,88661
C002238,,105420,97095,88661
C002240,,195773,188819,183245
C002241,,195773,188819,183245
C002243,,137168,133163,130674
C002244,,137168,133163,130674
C002246,,45440,38195,33958
C002247,,45440,38195,33958
C002249,,76610,68285,59851
C002250,,76610,68285,59851
C002252,,89860,80490,72547
C002253,,89860,80490,72547
C002255,,24563,20680,18244
C002256,,24563,20680,18244
C002258,,17530,13890,11560
C002259,,17530,13890,11560
C002261,,62477,54152,45718
C002262,,62477,54152,45718
C002264,,63021,54696,46262
C002265,,63021,54696,46262
C002267,,52897,46683,39837
C002268,,52897,46683,39837
C002270,,51470,44917,40945
C002271,,51470,44917,40945
C002273,,201413,189967,178356
C002274,,201413,189967,178356
C002276,,188842,178489,168468
C002277,,188842,178489,168468
C002279,,36012,27760,22676
C002280,,36012,27760,22676
C002282,,119672,112961,107492
C002283,,119672,112961,107492
C002285,,46544,41361,38397
C002286,,46544,41361,38397
C002288,,182353,175108,170872
C002289,,182353,175108,170872
C002291,,180791,169127,157940
C002292,,180791,169127,157940
C002294,,62851,55812,48013
C002295,,62851,55812,48013
C002297,,115646,109699,105993
C002298,,115646,109699,105993
C002300,,44081,35572,26505
C002301,,44081,35572,26505
C002303,,73672,69182,66481
C002304,,73672,69182,66481
C002306,,110142,104960,101996
C002307,,110142,104960,101996
C002309,,40666,34962,31361
C002310,,40666,34962,31361
C002312,,33124,24799,16365
C002313,,33124,24799,16365
C002315,,38985,31059,22837
C002316,,38985,31059,22837
C002318,,73723,68905,66097
C002319,,73723,68905,66097
C002321,,119757,114697,111783
C002322,,119757,114697,111783
C002324,,57279,52146,47738
C002325,,57279,52146,47738
C002327,,122645,117183,113688
C002328,,122645,117183,113688
C002330,,91916,86101,79469
C002331,,91916,86101,79469
C002333,,56277,50330,46624
C002334,,56277,50330,46624
C002336,,69527,64186,59726
C002337,,69527,64186,59726
C002339,,105777,101165,98411
C002340,,105777,101165,98411
C002342,,88094,81382,75914
C002343,,88094,81382,75914
C002345,,68270,63658,60904
C002346,,68270,63658,60904
C002348,,19824,16705,15010
