sku,22k,18k,14k,9k,siij_price_22,sigh_price_22,vsgh_price_22,vvsgh_price_22,vvsef_price_22,siij_price_18,sigh_price_18,vsgh_price_18,vvsgh_price_18,vvsef_price_18,siij_price_14,sigh_price_14,vsgh_price_14,vvsgh_price_14,vvsef_price_14,siij_price_9,sigh_price_9,vsgh_price_9,vvsgh_price_9,vvsef_price_9
C002976,0,140324,134986,130241,0,0,0,0,0,127912,140324,161390,202686,228496,122574,134986,156051,197348,223158,117829,130241,151307,192603,218413
C002978,0,147650,142586,137959,0,0,0,0,0,133511,147650,169949,213219,240263,128448,142586,164886,208156,235199,123821,137959,160259,203529,230573
C002979,0,147650,142586,137959,0,0,0,0,0,133511,147650,169949,213219,240263,128448,142586,164886,208156,235199,123821,137959,160259,203529,230573
C002981,0,244647,237649,233347,0,0,0,0,0,219577,244647,290004,372540,439248,212579,237649,283007,365543,432251,208277,233347,278705,361241,427949
C002982,0,244647,237649,233347,0,0,0,0,0,219577,244647,290004,372540,439248,212579,237649,283007,365543,432251,208277,233347,278705,361241,427949
C002984,0,149851,143131,138944,0,0,0,0,0,135978,149851,171961,214927,241781,129258,143131,165240,208207,235061,125071,138944,161054,204020,230874
C002985,0,149851,143131,138944,0,0,0,0,0,135978,149851,171961,214927,241781,129258,143131,165240,208207,235061,125071,138944,161054,204020,230874
C002987,0,132182,129116,125768,0,0,0,0,0,120036,132182,153058,194051,219672,116970,129116,149992,190984,216605,113622,125768,146644,187636,213257
C002988,0,132182,129116,125768,0,0,0,0,0,120036,132182,153058,194051,219672,116970,129116,149992,190984,216605,113622,125768,146644,187636,213257
C002990,0,73255,64715,55668,0,0,0,0,0,68511,73255,78000,87489,92234,59971,64715,69460,78949,83693,50924,55668,60413,69902,74647
C002991,0,73255,64715,55668,0,0,0,0,0,68511,73255,78000,87489,92234,59971,64715,69460,78949,83693,50924,55668,60413,69902,74647
C002993,0,27366,20646,16460,0,0,0,0,0,25905,27366,28410,30080,31124,19185,20646,21690,23360,24404,14998,16460,17504,19174,20217
C002994,0,27366,20646,16460,0,0,0,0,0,25905,27366,28410,30080,31124,19185,20646,21690,23360,24404,14998,16460,17504,19174,20217
C002996,0,59117,49573,43758,0,0,0,0,0,52474,59117,63861,71453,76197,42930,49573,54317,61908,66653,37115,43758,48502,56094,60838
C002997,0,59117,49573,43758,0,0,0,0,0,52474,59117,63861,71453,76197,42930,49573,54317,61908,66653,37115,43758,48502,56094,60838
C002999,0,59117,49573,43758,0,0,0,0,0,52474,59117,63861,71453,76197,42930,49573,54317,61908,66653,37115,43758,48502,56094,60838
C003000,0,59117,49573,43758,0,0,0,0,0,52474,59117,63861,71453,76197,42930,49573,54317,61908,66653,37115,43758,48502,56094,60838
C003002,0,59117,49573,43758,0,0,0,0,0,52474,59117,63861,71453,76197,42930,49573,54317,61908,66653,37115,43758,48502,56094,60838
C003003,0,59117,49573,43758,0,0,0,0,0,52474,59117,63861,71453,76197,42930,49573,54317,61908,66653,37115,43758,48502,56094,60838
C003005,0,59117,49573,43758,0,0,0,0,0,52474,59117,63861,71453,76197,42930,49573,54317,61908,66653,37115,43758,48502,56094,60838
